detail_id,transaction_id,item_id,quantity,item_name,item_price,price
1749,T0000006636,S004,4,PC-D,180000,720000
1750,T0000000922,S005,3,PC-E,210000,630000
1751,T0000002175,S005,2,PC-E,210000,420000
1752,T0000005545,S003,2,PC-C,120000,240000
1753,T0000001582,S003,1,PC-C,120000,120000
1754,T0000000564,S003,2,PC-C,120000,240000
1755,T0000003258,S004,3,PC-D,180000,540000
1756,T0000002597,S005,4,PC-E,210000,840000
1757,T0000002500,S004,2,PC-D,180000,360000
1758,T0000004566,S003,4,PC-C,120000,480000
1759,T0000000987,S005,4,PC-E,210000,840000
1760,T0000003636,S002,3,PC-B,85000,255000
1761,T0000006030,S001,1,PC-A,50000,50000
1762,T0000000223,S001,1,PC-A,50000,50000
1763,T0000006297,S003,4,PC-C,120000,480000
1764,T0000006703,S004,2,PC-D,180000,360000
1765,T0000000350,S002,4,PC-B,85000,340000
1766,T0000001928,S005,1,PC-E,210000,210000
1767,T0000000348,S004,2,PC-D,180000,360000
1768,T0000004277,S003,1,PC-C,120000,120000
1769,T0000004732,S004,3,PC-D,180000,540000
1770,T0000001017,S003,1,PC-C,120000,120000
1771,T0000002226,S001,2,PC-A,50000,100000
1772,T0000004867,S001,2,PC-A,50000,100000
1773,T0000005111,S004,4,PC-D,180000,720000
1774,T0000006207,S002,2,PC-B,85000,170000
1775,T0000004124,S005,3,PC-E,210000,630000
1776,T0000002419,S003,1,PC-C,120000,120000
1777,T0000006240,S005,4,PC-E,210000,840000
1778,T0000001893,S001,4,PC-A,50000,200000
1779,T0000005561,S002,2,PC-B,85000,170000
1780,T0000005322,S002,3,PC-B,85000,255000
1781,T0000003040,S005,4,PC-E,210000,840000
1782,T0000002068,S001,3,PC-A,50000,150000
1783,T0000001125,S005,3,PC-E,210000,630000
1784,T0000003117,S004,1,PC-D,180000,180000
1785,T0000004161,S002,1,PC-B,85000,85000
1786,T0000006746,S002,1,PC-B,85000,85000
1787,T0000004042,S004,3,PC-D,180000,540000
1788,T0000005230,S001,1,PC-A,50000,50000
1789,T0000004433,S002,4,PC-B,85000,340000
1790,T0000002170,S003,4,PC-C,120000,480000
1791,T0000005824,S003,2,PC-C,120000,240000
1792,T0000000446,S001,3,PC-A,50000,150000
1793,T0000002658,S004,1,PC-D,180000,180000
1794,T0000003362,S005,4,PC-E,210000,840000
1795,T0000002718,S001,3,PC-A,50000,150000
1796,T0000003483,S005,3,PC-E,210000,630000
1797,T0000006758,S001,1,PC-A,50000,50000
1798,T0000002944,S003,3,PC-C,120000,360000
1799,T0000004376,S004,1,PC-D,180000,180000
1800,T0000000595,S003,1,PC-C,120000,120000
1801,T0000001986,S004,1,PC-D,180000,180000
1802,T0000002750,S005,3,PC-E,210000,630000
1803,T0000001074,S001,3,PC-A,50000,150000
1804,T0000003969,S002,1,PC-B,85000,85000
1805,T0000004305,S002,3,PC-B,85000,255000
1806,T0000004221,S004,1,PC-D,180000,180000
1807,T0000004587,S004,2,PC-D,180000,360000
1808,T0000003580,S003,3,PC-C,120000,360000
1809,T0000003007,S002,3,PC-B,85000,255000
1810,T0000000969,S003,2,PC-C,120000,240000
1811,T0000000580,S005,2,PC-E,210000,420000
1812,T0000002824,S002,2,PC-B,85000,170000
1813,T0000006401,S005,1,PC-E,210000,210000
1814,T0000004001,S001,1,PC-A,50000,50000
1815,T0000001211,S003,4,PC-C,120000,480000
1816,T0000000229,S004,2,PC-D,180000,360000
1817,T0000004284,S002,4,PC-B,85000,340000
1818,T0000006153,S003,1,PC-C,120000,120000
1819,T0000003185,S004,3,PC-D,180000,540000
1820,T0000000501,S001,2,PC-A,50000,100000
1821,T0000002132,S002,3,PC-B,85000,255000
1822,T0000000048,S005,1,PC-E,210000,210000
1823,T0000003566,S001,2,PC-A,50000,100000
1824,T0000003055,S004,4,PC-D,180000,720000
1825,T0000000688,S002,4,PC-B,85000,340000
1826,T0000000386,S002,1,PC-B,85000,85000
1827,T0000000969,S001,3,PC-A,50000,150000
1828,T0000003460,S002,1,PC-B,85000,85000
1829,T0000001005,S004,3,PC-D,180000,540000
1830,T0000006361,S001,1,PC-A,50000,50000
1831,T0000005820,S005,4,PC-E,210000,840000
1832,T0000006100,S001,3,PC-A,50000,150000
1833,T0000003052,S001,1,PC-A,50000,50000
1834,T0000003417,S005,2,PC-E,210000,420000
1835,T0000002302,S004,4,PC-D,180000,720000
1836,T0000002283,S003,4,PC-C,120000,480000
1837,T0000001607,S003,2,PC-C,120000,240000
1838,T0000005885,S005,1,PC-E,210000,210000
1839,T0000004366,S004,3,PC-D,180000,540000
1840,T0000000122,S002,4,PC-B,85000,340000
1841,T0000001280,S005,1,PC-E,210000,210000
1842,T0000003727,S003,2,PC-C,120000,240000
1843,T0000005540,S004,3,PC-D,180000,540000
1844,T0000000258,S001,1,PC-A,50000,50000
1845,T0000000947,S004,1,PC-D,180000,180000
1846,T0000006190,S004,4,PC-D,180000,720000
1847,T0000004958,S003,4,PC-C,120000,480000
1848,T0000000524,S003,3,PC-C,120000,360000
1849,T0000000887,S002,1,PC-B,85000,85000
1850,T0000000207,S002,2,PC-B,85000,170000
1851,T0000003382,S005,2,PC-E,210000,420000
1852,T0000002794,S001,3,PC-A,50000,150000
1853,T0000000148,S002,1,PC-B,85000,85000
1854,T0000000437,S003,4,PC-C,120000,480000
1855,T0000002202,S004,1,PC-D,180000,180000
1856,T0000003749,S005,4,PC-E,210000,840000
1857,T0000003161,S002,2,PC-B,85000,170000
1858,T0000005817,S004,3,PC-D,180000,540000
1859,T0000003901,S004,3,PC-D,180000,540000
1860,T0000004453,S002,3,PC-B,85000,255000
1861,T0000003245,S001,4,PC-A,50000,200000
1862,T0000005336,S001,2,PC-A,50000,100000
1863,T0000006026,S005,2,PC-E,210000,420000
1864,T0000004551,S001,3,PC-A,50000,150000
1865,T0000002823,S005,3,PC-E,210000,630000
1866,T0000005728,S003,4,PC-C,120000,480000
1867,T0000004724,S002,4,PC-B,85000,340000
1868,T0000003270,S004,1,PC-D,180000,180000
1869,T0000000485,S005,4,PC-E,210000,840000
1870,T0000006676,S001,1,PC-A,50000,50000
1871,T0000000199,S005,3,PC-E,210000,630000
1872,T0000004466,S005,2,PC-E,210000,420000
1873,T0000005109,S001,4,PC-A,50000,200000
1874,T0000001982,S001,2,PC-A,50000,100000
1875,T0000001471,S002,4,PC-B,85000,340000
1876,T0000004343,S004,4,PC-D,180000,720000
1877,T0000004883,S002,1,PC-B,85000,85000
1878,T0000002311,S002,4,PC-B,85000,340000
1879,T0000003373,S001,3,PC-A,50000,150000
1880,T0000002078,S001,2,PC-A,50000,100000
1881,T0000001521,S004,4,PC-D,180000,720000
1882,T0000005368,S005,2,PC-E,210000,420000
1883,T0000000604,S002,2,PC-B,85000,170000
1884,T0000003848,S004,2,PC-D,180000,360000
1885,T0000003342,S002,4,PC-B,85000,340000
1886,T0000005785,S005,1,PC-E,210000,210000
1887,T0000001417,S002,2,PC-B,85000,170000
1888,T0000005916,S003,2,PC-C,120000,240000
1889,T0000004597,S004,4,PC-D,180000,720000
1890,T0000003875,S001,4,PC-A,50000,200000
1891,T0000002933,S002,3,PC-B,85000,255000
1892,T0000000548,S004,3,PC-D,180000,540000
1893,T0000005461,S004,1,PC-D,180000,180000
1894,T0000000838,S002,1,PC-B,85000,85000
1895,T0000005526,S001,1,PC-A,50000,50000
1896,T0000005544,S001,1,PC-A,50000,50000
1897,T0000003815,S002,2,PC-B,85000,170000
1898,T0000000847,S004,4,PC-D,180000,720000
1899,T0000004709,S001,3,PC-A,50000,150000
1900,T0000004507,S002,2,PC-B,85000,170000
1901,T0000006575,S002,4,PC-B,85000,340000
1902,T0000004773,S002,4,PC-B,85000,340000
1903,T0000004254,S004,2,PC-D,180000,360000
1904,T0000006157,S001,2,PC-A,50000,100000
1905,T0000004468,S004,3,PC-D,180000,540000
1906,T0000002272,S003,1,PC-C,120000,120000
1907,T0000005192,S001,1,PC-A,50000,50000
1908,T0000003320,S004,3,PC-D,180000,540000
1909,T0000002558,S001,3,PC-A,50000,150000
1910,T0000004698,S003,1,PC-C,120000,120000
1911,T0000004311,S005,2,PC-E,210000,420000
1912,T0000001996,S002,1,PC-B,85000,85000
1913,T0000003673,S004,4,PC-D,180000,720000
1914,T0000001564,S003,4,PC-C,120000,480000
1915,T0000004018,S003,3,PC-C,120000,360000
1916,T0000001840,S001,1,PC-A,50000,50000
1917,T0000006058,S001,1,PC-A,50000,50000
1918,T0000003291,S002,4,PC-B,85000,340000
1919,T0000002887,S001,1,PC-A,50000,50000
1920,T0000000726,S004,3,PC-D,180000,540000
1921,T0000001244,S004,3,PC-D,180000,540000
1922,T0000003460,S004,4,PC-D,180000,720000
1923,T0000006697,S005,1,PC-E,210000,210000
1924,T0000003718,S004,1,PC-D,180000,180000
1925,T0000001065,S001,4,PC-A,50000,200000
1926,T0000004771,S001,2,PC-A,50000,100000
1927,T0000000282,S004,2,PC-D,180000,360000
1928,T0000001081,S003,1,PC-C,120000,120000
1929,T0000003885,S003,3,PC-C,120000,360000
1930,T0000002881,S003,2,PC-C,120000,240000
1931,T0000002584,S002,1,PC-B,85000,85000
1932,T0000006004,S005,2,PC-E,210000,420000
1933,T0000002970,S004,4,PC-D,180000,720000
1934,T0000001152,S002,2,PC-B,85000,170000
1935,T0000003497,S003,2,PC-C,120000,240000
1936,T0000000947,S004,4,PC-D,180000,720000
1937,T0000004760,S002,3,PC-B,85000,255000
1938,T0000001717,S001,1,PC-A,50000,50000
1939,T0000005244,S003,3,PC-C,120000,360000
1940,T0000000066,S002,3,PC-B,85000,255000
1941,T0000006149,S001,2,PC-A,50000,100000
1942,T0000000636,S003,1,PC-C,120000,120000
1943,T0000000313,S005,2,PC-E,210000,420000
1944,T0000003397,S003,4,PC-C,120000,480000
1945,T0000000564,S005,3,PC-E,210000,630000
1946,T0000001601,S005,3,PC-E,210000,630000
1947,T0000000825,S005,4,PC-E,210000,840000
1948,T0000006649,S004,1,PC-D,180000,180000
1949,T0000005201,S004,3,PC-D,180000,540000
1950,T0000003670,S005,3,PC-E,210000,630000
1951,T0000001025,S001,1,PC-A,50000,50000
1952,T0000002251,S005,2,PC-E,210000,420000
1953,T0000004757,S002,4,PC-B,85000,340000
1954,T0000000804,S005,1,PC-E,210000,210000
1955,T0000002451,S004,4,PC-D,180000,720000
1956,T0000004631,S004,4,PC-D,180000,720000
1957,T0000001391,S002,3,PC-B,85000,255000
1958,T0000001235,S002,1,PC-B,85000,85000
1959,T0000006720,S003,4,PC-C,120000,480000
1960,T0000004032,S001,2,PC-A,50000,100000
1961,T0000003280,S001,4,PC-A,50000,200000
1962,T0000006016,S001,3,PC-A,50000,150000
1963,T0000006260,S004,2,PC-D,180000,360000
1964,T0000004723,S001,2,PC-A,50000,100000
1965,T0000004844,S003,1,PC-C,120000,120000
1966,T0000003549,S003,2,PC-C,120000,240000
1967,T0000004200,S001,1,PC-A,50000,50000
1968,T0000006638,S002,1,PC-B,85000,85000
1969,T0000004141,S003,2,PC-C,120000,240000
1970,T0000001354,S002,1,PC-B,85000,85000
1971,T0000005335,S004,1,PC-D,180000,180000
1972,T0000005077,S003,2,PC-C,120000,240000
1973,T0000005055,S002,3,PC-B,85000,255000
1974,T0000005611,S001,4,PC-A,50000,200000
1975,T0000001836,S004,1,PC-D,180000,180000
1976,T0000002892,S005,1,PC-E,210000,210000
1977,T0000002496,S005,2,PC-E,210000,420000
1978,T0000002583,S001,4,PC-A,50000,200000
1979,T0000002558,S004,4,PC-D,180000,720000
1980,T0000005577,S004,1,PC-D,180000,180000
1981,T0000003618,S004,2,PC-D,180000,360000
1982,T0000001559,S004,3,PC-D,180000,540000
1983,T0000006683,S005,4,PC-E,210000,840000
1984,T0000001507,S002,3,PC-B,85000,255000
1985,T0000004071,S004,2,PC-D,180000,360000
1986,T0000002063,S002,3,PC-B,85000,255000
1987,T0000003642,S004,2,PC-D,180000,360000
1988,T0000002000,S003,1,PC-C,120000,120000
1989,T0000006386,S003,3,PC-C,120000,360000
1990,T0000006069,S003,1,PC-C,120000,120000
1991,T0000005007,S004,1,PC-D,180000,180000
1992,T0000001294,S002,2,PC-B,85000,170000
1993,T0000004065,S005,3,PC-E,210000,630000
1994,T0000005898,S001,4,PC-A,50000,200000
1995,T0000002752,S005,3,PC-E,210000,630000
1996,T0000001753,S004,4,PC-D,180000,720000
1997,T0000004210,S003,1,PC-C,120000,120000
1998,T0000001603,S003,1,PC-C,120000,120000
1999,T0000001322,S002,2,PC-B,85000,170000
2000,T0000005956,S004,4,PC-D,180000,720000
2001,T0000006540,S005,3,PC-E,210000,630000
2002,T0000002441,S004,2,PC-D,180000,360000
2003,T0000001098,S004,2,PC-D,180000,360000
2004,T0000005073,S003,2,PC-C,120000,240000
2005,T0000001505,S005,3,PC-E,210000,630000
2006,T0000001126,S001,2,PC-A,50000,100000
2007,T0000000296,S003,3,PC-C,120000,360000
2008,T0000003049,S005,2,PC-E,210000,420000
2009,T0000002225,S002,4,PC-B,85000,340000
2010,T0000006458,S003,1,PC-C,120000,120000
2011,T0000005158,S002,4,PC-B,85000,340000
2012,T0000004354,S003,4,PC-C,120000,480000
2013,T0000003787,S004,2,PC-D,180000,360000
2014,T0000006150,S005,4,PC-E,210000,840000
2015,T0000002096,S002,4,PC-B,85000,340000
2016,T0000003609,S003,4,PC-C,120000,480000
2017,T0000002208,S002,2,PC-B,85000,170000
2018,T0000005988,S003,3,PC-C,120000,360000
2019,T0000000175,S003,1,PC-C,120000,120000
2020,T0000005096,S001,1,PC-A,50000,50000
2021,T0000006014,S001,3,PC-A,50000,150000
2022,T0000002502,S001,3,PC-A,50000,150000
2023,T0000003999,S002,4,PC-B,85000,340000
2024,T0000001667,S004,1,PC-D,180000,180000
2025,T0000004371,S003,3,PC-C,120000,360000
2026,T0000002545,S005,4,PC-E,210000,840000
2027,T0000000675,S001,1,PC-A,50000,50000
2028,T0000001823,S002,2,PC-B,85000,170000
2029,T0000005147,S002,2,PC-B,85000,170000
2030,T0000001356,S002,1,PC-B,85000,85000
2031,T0000003072,S005,1,PC-E,210000,210000
2032,T0000003259,S005,2,PC-E,210000,420000
2033,T0000006199,S001,2,PC-A,50000,100000
2034,T0000000546,S005,1,PC-E,210000,210000
2035,T0000005231,S001,4,PC-A,50000,200000
2036,T0000002083,S005,3,PC-E,210000,630000
2037,T0000002040,S005,3,PC-E,210000,630000
2038,T0000004534,S005,1,PC-E,210000,210000
2039,T0000001752,S001,3,PC-A,50000,150000
2040,T0000001615,S003,2,PC-C,120000,240000
2041,T0000001849,S001,2,PC-A,50000,100000
2042,T0000002642,S003,3,PC-C,120000,360000
2043,T0000001600,S002,1,PC-B,85000,85000
2044,T0000003396,S002,2,PC-B,85000,170000
2045,T0000005759,S001,4,PC-A,50000,200000
2046,T0000004402,S003,4,PC-C,120000,480000
2047,T0000003605,S003,2,PC-C,120000,240000
2048,T0000003799,S003,2,PC-C,120000,240000
2049,T0000000618,S002,3,PC-B,85000,255000
2050,T0000001132,S001,1,PC-A,50000,50000
2051,T0000005491,S004,3,PC-D,180000,540000
2052,T0000006500,S003,1,PC-C,120000,120000
2053,T0000006324,S003,4,PC-C,120000,480000
2054,T0000005475,S004,4,PC-D,180000,720000
2055,T0000005795,S001,1,PC-A,50000,50000
2056,T0000002115,S003,3,PC-C,120000,360000
2057,T0000002339,S001,2,PC-A,50000,100000
2058,T0000002739,S003,1,PC-C,120000,120000
2059,T0000004276,S005,3,PC-E,210000,630000
2060,T0000006577,S003,4,PC-C,120000,480000
2061,T0000001487,S005,2,PC-E,210000,420000
2062,T0000005009,S001,4,PC-A,50000,200000
2063,T0000001557,S003,1,PC-C,120000,120000
2064,T0000002113,S002,4,PC-B,85000,340000
2065,T0000001044,S002,4,PC-B,85000,340000
2066,T0000005731,S004,1,PC-D,180000,180000
2067,T0000002431,S002,2,PC-B,85000,170000
2068,T0000005734,S005,1,PC-E,210000,210000
2069,T0000001582,S002,3,PC-B,85000,255000
2070,T0000006182,S002,1,PC-B,85000,85000
2071,T0000001308,S002,1,PC-B,85000,85000
2072,T0000004917,S003,2,PC-C,120000,240000
2073,T0000000601,S004,3,PC-D,180000,540000
2074,T0000001620,S001,4,PC-A,50000,200000
2075,T0000004880,S004,4,PC-D,180000,720000
2076,T0000005307,S005,4,PC-E,210000,840000
2077,T0000004766,S003,4,PC-C,120000,480000
2078,T0000005362,S003,2,PC-C,120000,240000
2079,T0000005192,S002,3,PC-B,85000,255000
2080,T0000006622,S002,2,PC-B,85000,170000
2081,T0000006093,S005,1,PC-E,210000,210000
2082,T0000006704,S003,3,PC-C,120000,360000
2083,T0000000100,S001,3,PC-A,50000,150000
2084,T0000006657,S004,4,PC-D,180000,720000
2085,T0000005875,S003,4,PC-C,120000,480000
2086,T0000004271,S001,4,PC-A,50000,200000
2087,T0000000237,S001,4,PC-A,50000,200000
2088,T0000005218,S004,1,PC-D,180000,180000
2089,T0000004025,S001,4,PC-A,50000,200000
2090,T0000002918,S005,2,PC-E,210000,420000
2091,T0000006073,S001,3,PC-A,50000,150000
2092,T0000002542,S005,1,PC-E,210000,210000
2093,T0000002003,S001,1,PC-A,50000,50000
2094,T0000001537,S002,3,PC-B,85000,255000
2095,T0000000754,S001,3,PC-A,50000,150000
2096,T0000003368,S005,3,PC-E,210000,630000
2097,T0000002258,S001,1,PC-A,50000,50000
2098,T0000005242,S001,2,PC-A,50000,100000
2099,T0000003665,S001,2,PC-A,50000,100000
2100,T0000005507,S005,3,PC-E,210000,630000
2101,T0000004235,S001,1,PC-A,50000,50000
2102,T0000000540,S004,4,PC-D,180000,720000
2103,T0000005510,S004,1,PC-D,180000,180000
2104,T0000000269,S005,3,PC-E,210000,630000
2105,T0000005131,S002,1,PC-B,85000,85000
2106,T0000005986,S004,1,PC-D,180000,180000
2107,T0000003460,S003,1,PC-C,120000,120000
2108,T0000003408,S004,4,PC-D,180000,720000
2109,T0000000505,S003,3,PC-C,120000,360000
2110,T0000001129,S005,3,PC-E,210000,630000
2111,T0000002079,S002,3,PC-B,85000,255000
2112,T0000003145,S003,2,PC-C,120000,240000
2113,T0000003242,S003,2,PC-C,120000,240000
2114,T0000005968,S004,3,PC-D,180000,540000
2115,T0000005188,S003,1,PC-C,120000,120000
2116,T0000004908,S005,1,PC-E,210000,210000
2117,T0000000361,S005,3,PC-E,210000,630000
2118,T0000003720,S005,4,PC-E,210000,840000
2119,T0000001456,S004,4,PC-D,180000,720000
2120,T0000005024,S002,1,PC-B,85000,85000
2121,T0000004067,S004,1,PC-D,180000,180000
2122,T0000004195,S005,2,PC-E,210000,420000
2123,T0000001681,S004,4,PC-D,180000,720000
2124,T0000006152,S005,1,PC-E,210000,210000
2125,T0000001052,S001,1,PC-A,50000,50000
2126,T0000002509,S001,3,PC-A,50000,150000
2127,T0000005016,S003,2,PC-C,120000,240000
2128,T0000006533,S002,4,PC-B,85000,340000
2129,T0000004727,S001,4,PC-A,50000,200000
2130,T0000000681,S005,2,PC-E,210000,420000
2131,T0000006300,S004,1,PC-D,180000,180000
2132,T0000006478,S004,4,PC-D,180000,720000
2133,T0000003932,S003,4,PC-C,120000,480000
2134,T0000006403,S004,4,PC-D,180000,720000
2135,T0000002129,S001,3,PC-A,50000,150000
2136,T0000004849,S004,2,PC-D,180000,360000
2137,T0000005560,S001,4,PC-A,50000,200000
2138,T0000004016,S001,2,PC-A,50000,100000
2139,T0000003302,S002,1,PC-B,85000,85000
2140,T0000000719,S003,2,PC-C,120000,240000
2141,T0000000074,S005,3,PC-E,210000,630000
2142,T0000001293,S001,3,PC-A,50000,150000
2143,T0000001922,S003,2,PC-C,120000,240000
2144,T0000006769,S005,3,PC-E,210000,630000
2145,T0000004157,S004,4,PC-D,180000,720000
2146,T0000004969,S003,3,PC-C,120000,360000
2147,T0000000319,S003,1,PC-C,120000,120000
2148,T0000002149,S003,2,PC-C,120000,240000
2149,T0000001452,S004,2,PC-D,180000,360000
2150,T0000004969,S004,1,PC-D,180000,180000
2151,T0000005841,S003,1,PC-C,120000,120000
2152,T0000006398,S002,1,PC-B,85000,85000
2153,T0000001555,S001,1,PC-A,50000,50000
2154,T0000006713,S004,4,PC-D,180000,720000
2155,T0000004207,S002,3,PC-B,85000,255000
2156,T0000003032,S004,3,PC-D,180000,540000
2157,T0000000460,S003,4,PC-C,120000,480000
2158,T0000000886,S002,1,PC-B,85000,85000
2159,T0000003533,S005,2,PC-E,210000,420000
2160,T0000003936,S001,2,PC-A,50000,100000
2161,T0000001115,S001,2,PC-A,50000,100000
2162,T0000001075,S004,1,PC-D,180000,180000
2163,T0000003876,S001,4,PC-A,50000,200000
2164,T0000004615,S005,4,PC-E,210000,840000
2165,T0000004907,S002,4,PC-B,85000,340000
2166,T0000006379,S002,3,PC-B,85000,255000
2167,T0000001924,S003,3,PC-C,120000,360000
2168,T0000005700,S002,3,PC-B,85000,255000
2169,T0000000926,S004,3,PC-D,180000,540000
2170,T0000004652,S005,2,PC-E,210000,420000
2171,T0000002281,S003,2,PC-C,120000,240000
2172,T0000001055,S004,4,PC-D,180000,720000
2173,T0000004674,S004,3,PC-D,180000,540000
2174,T0000000541,S004,4,PC-D,180000,720000
2175,T0000002161,S001,1,PC-A,50000,50000
2176,T0000002251,S004,3,PC-D,180000,540000
2177,T0000001052,S001,3,PC-A,50000,150000
2178,T0000004569,S002,4,PC-B,85000,340000
2179,T0000002744,S001,4,PC-A,50000,200000
2180,T0000006396,S004,1,PC-D,180000,180000
2181,T0000003869,S005,4,PC-E,210000,840000
2182,T0000005000,S005,3,PC-E,210000,630000
2183,T0000006041,S002,2,PC-B,85000,170000
2184,T0000004481,S004,1,PC-D,180000,180000
2185,T0000004157,S001,1,PC-A,50000,50000
2186,T0000004610,S005,3,PC-E,210000,630000
2187,T0000004525,S003,2,PC-C,120000,240000
2188,T0000004675,S004,4,PC-D,180000,720000
2189,T0000001560,S004,4,PC-D,180000,720000
2190,T0000003762,S003,2,PC-C,120000,240000
2191,T0000001164,S005,2,PC-E,210000,420000
2192,T0000005419,S003,3,PC-C,120000,360000
2193,T0000002722,S002,4,PC-B,85000,340000
2194,T0000002358,S001,3,PC-A,50000,150000
2195,T0000000470,S001,4,PC-A,50000,200000
2196,T0000001416,S005,4,PC-E,210000,840000
2197,T0000005761,S003,2,PC-C,120000,240000
2198,T0000001468,S004,3,PC-D,180000,540000
2199,T0000000808,S004,2,PC-D,180000,360000
2200,T0000000171,S004,3,PC-D,180000,540000
2201,T0000006719,S002,4,PC-B,85000,340000
2202,T0000004126,S002,1,PC-B,85000,85000
2203,T0000004142,S004,1,PC-D,180000,180000
2204,T0000004225,S005,3,PC-E,210000,630000
2205,T0000002399,S002,3,PC-B,85000,255000
2206,T0000005073,S002,2,PC-B,85000,170000
2207,T0000001645,S001,4,PC-A,50000,200000
2208,T0000005700,S001,1,PC-A,50000,50000
2209,T0000000057,S005,2,PC-E,210000,420000
2210,T0000001129,S002,3,PC-B,85000,255000
2211,T0000001353,S002,4,PC-B,85000,340000
2212,T0000000767,S003,2,PC-C,120000,240000
2213,T0000003895,S005,2,PC-E,210000,420000
2214,T0000000682,S005,3,PC-E,210000,630000
2215,T0000003454,S003,4,PC-C,120000,480000
2216,T0000002008,S003,1,PC-C,120000,120000
2217,T0000006429,S001,2,PC-A,50000,100000
2218,T0000003142,S005,3,PC-E,210000,630000
2219,T0000001790,S005,2,PC-E,210000,420000
2220,T0000001477,S003,3,PC-C,120000,360000
2221,T0000000885,S004,3,PC-D,180000,540000
2222,T0000003906,S004,3,PC-D,180000,540000
2223,T0000004492,S001,4,PC-A,50000,200000
2224,T0000001538,S004,1,PC-D,180000,180000
2225,T0000002073,S004,4,PC-D,180000,720000
2226,T0000000312,S004,1,PC-D,180000,180000
2227,T0000006269,S002,3,PC-B,85000,255000
2228,T0000005684,S001,1,PC-A,50000,50000
2229,T0000005317,S003,4,PC-C,120000,480000
2230,T0000000810,S004,2,PC-D,180000,360000
2231,T0000002235,S002,4,PC-B,85000,340000
2232,T0000002857,S004,4,PC-D,180000,720000
2233,T0000002763,S002,4,PC-B,85000,340000
2234,T0000002032,S001,4,PC-A,50000,200000
2235,T0000001507,S004,4,PC-D,180000,720000
2236,T0000004545,S002,1,PC-B,85000,85000
2237,T0000002570,S005,1,PC-E,210000,210000
2238,T0000001894,S005,2,PC-E,210000,420000
2239,T0000005473,S002,4,PC-B,85000,340000
2240,T0000002705,S004,4,PC-D,180000,720000
2241,T0000000596,S004,2,PC-D,180000,360000
2242,T0000002147,S001,2,PC-A,50000,100000
2243,T0000000615,S001,3,PC-A,50000,150000
2244,T0000000947,S003,2,PC-C,120000,240000
2245,T0000005677,S001,2,PC-A,50000,100000
2246,T0000004651,S004,2,PC-D,180000,360000
2247,T0000004373,S003,3,PC-C,120000,360000
2248,T0000003764,S001,1,PC-A,50000,50000
2249,T0000002013,S002,3,PC-B,85000,255000
2250,T0000003697,S005,1,PC-E,210000,210000
